,SourceFile,Directory,Date,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score
1,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8680.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8680.JPG,1,RWLG,0,,1,4
2,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8683.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8683.JPG,1,RWLG,0,,1,4
3,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8816.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8816.JPG,1,RYLR,0,,1,3
4,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8836.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8836.JPG,1,RBBR,0,,1,5
5,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8841.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8841.JPG,1,RWBL,0,,1,4
7,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8860.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8860.JPG,1,RWBL,0,,1,4
8,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8869.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8869.JPG,1,RLBY,1,,1,5
9,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8876.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8876.JPG,1,RLBY,1,,1,5
10,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8889.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8889.JPG,1,RLYR,0,METAL ON LEFT,1,3
11,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8910.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8910.JPG,1,RLYR,0,METAL ON LEFT,1,3
13,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8949.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8949.JPG,1,RRRB,0,,1,4
15,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8952.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8952.JPG,1,RRRB,0,,1,4
16,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8978.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8978.JPG,1,RWLY,0,,1,4
17,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_8983.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_8983.JPG,1,RWLY,0,,1,4
18,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_9003.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_9003.JPG,1,RRLR,1,,1,5
19,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_9005.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_9005.JPG,1,RRLR,1,,1,5
21,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_9060.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_9060.JPG,1,RBRL,0,,1,5
22,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_9064.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_9064.JPG,1,RBRL,0,,1,5
24,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_9118.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_9118.JPG,1,RYLR,0,,1,3
20,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice/IMG_9046.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_03 Dot ob and dot look with Lyn Prentice,03/01/2022,IMG_9046.JPG,1,RYBB,1,,0,
25,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9140.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9140.JPG,1,RLBY,1,,1,5
26,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9142.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9142.JPG,1,RYLR,0,,1,3
27,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9143.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9143.JPG,1,RYLR,0,,1,3
28,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9156.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9156.JPG,1,RLBY,1,,1,5
29,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9196.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9196.JPG,1,RLYR,0,METAL ON LEFT,1,3
30,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9199.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9199.JPG,1,RBBY,0,,1,4
31,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9220.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9220.JPG,1,RWLY,0,,1,4
32,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9223.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9223.JPG,1,RWLY,0,,1,4
33,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9274.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9274.JPG,1,RBGB,0,,1,4
34,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy/IMG_9291.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_05 Dot ob - Copy,05/01/2022,IMG_9291.JPG,1,RBGB,0,,1,4
40,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9521.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9521.JPG,1,RBBR,0,,0,
35,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9419.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9419.JPG,1,RWLG,0,,1,4
36,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9442.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9442.JPG,1,RRGB,0,,1,5
37,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9466.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9466.JPG,1,RWRR,0,,1,4
38,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9467.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9467.JPG,1,RRGB,0,,1,5
39,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9501.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9501.JPG,1,RROB,0,,1,3
41,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9527.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9527.JPG,1,RBBR,0,,1,5
42,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9535.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9535.JPG,1,RBLY,1,,1,3
43,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9536.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9536.JPG,1,RBLY,1,,1,3
44,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9544.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9544.JPG,1,RLBY,1,,1,5
45,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9758.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9758.JPG,1,RRWW,0,,1,6
46,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9769.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9769.JPG,1,RRWW,0,,1,6
47,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9776.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9776.JPG,1,RYBB,1,,1,5
48,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted/IMG_9828.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_08 SB ob with Ted,08/01/2022,IMG_9828.JPG,1,RRLR,1,,1,5
49,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_09 On the beach with Sandra De/IMG_9851.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_09 On the beach with Sandra De,09/01/2022,IMG_9851.JPG,1,RWLG,0,,0,
51,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0051.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0051.JPG,1,RROO,0,,1,3
53,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0059.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0059.JPG,1,RWWG,0,,1,4
56,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0076.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0076.JPG,1,RWWG,0,,1,4
59,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0082.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0082.JPG,1,RLYY,0,,1,4
60,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0092.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0092.JPG,1,RBRY,0,,1,5
61,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0094.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0094.JPG,1,RLYY,0,,1,4
62,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0139.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0139.JPG,1,RYBB,1,,1,5
63,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0156.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0156.JPG,1,RYBB,1,,1,5
64,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0160.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0160.JPG,1,RRWW,0,,1,6
65,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0195.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0195.JPG,1,RWLG,0,,1,4
70,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_9985.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_9985.JPG,1,RLBY,1,,0,
58,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0079.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0079.JPG,1,RLYY,0,,0,
57,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0077.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0077.JPG,1,RRLR,1,,0,
69,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_9971.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_9971.JPG,1,RROB,0,,0,
55,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0068.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0068.JPG,1,RROG,0,,0,
54,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0065.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0065.JPG,1,RRWY,0,,0,
52,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0056.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0056.JPG,1,RWBG,0,,0,
50,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_0048.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_0048.JPG,1,RWWB,0,,0,
67,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_9944.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_9944.JPG,1,RBBR,0,,1,4
66,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_9854.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_9854.JPG,1,RYRB,0,,0,
68,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone/IMG_9953.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_11 Dotterel Ob camera and phone,11/01/2022,IMG_9953.JPG,1,RBBR,0,,1,4
71,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0281.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0281.JPG,1,RRGO,0,,1,4
72,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0322.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0322.JPG,1,RRBR,0,,1,4
73,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0394.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0394.JPG,1,RBBW,0,,1,4
74,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0396.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0396.JPG,1,RBBW,0,,1,4
75,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0402.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0402.JPG,1,RWLG,0,,1,4
76,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0404.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0404.JPG,1,RWLG,0,,1,4
77,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_0411.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_0411.JPG,1,RRGO,0,,1,4
79,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_9895.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_9895.JPG,1,RBGO,0,chick,0,
78,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG/IMG_9894.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_12 Banding Boss chick RBGO JA dots and BBG,12/01/2022,IMG_9894.JPG,1,RRWW,0,,1,5
82,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_14 Banding N41 chicks N44 chick/IMG_0055.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_14 Banding N41 chicks N44 chick,14/01/2022,IMG_0055.JPG,1,RRWW,0,,1,5
80,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_14 Banding N41 chicks N44 chick/IMG_0011.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_14 Banding N41 chicks N44 chick,14/01/2022,IMG_0011.JPG,1,RBGW,0,chick,0,
81,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_14 Banding N41 chicks N44 chick/IMG_0040.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_14 Banding N41 chicks N44 chick,14/01/2022,IMG_0040.JPG,1,RRWW,0,,0,
83,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_15 Banding Aerial and Boss 2nd chick/IMG_9966.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_15 Banding Aerial and Boss 2nd chick,15/01/2022,IMG_9966.JPG,1,RLBY,1,,1,4
84,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_15 Banding Aerial and Boss 2nd chick/IMG_9971.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_15 Banding Aerial and Boss 2nd chick,15/01/2022,IMG_9971.JPG,1,RLBY,1,,1,4
85,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0097.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0097.JPG,1,RRGO,0,,1,3
86,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0098.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0098.JPG,1,RRGO,0,,1,3
87,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0161.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0161.JPG,1,RROY,0,,1,3
88,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0165.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0165.JPG,1,RROY,0,,1,3
89,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0191.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0191.JPG,1,YRRR,0,,1,3
90,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0197.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0197.JPG,1,YRRR,0,,1,3
91,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0209.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0209.JPG,1,RGGL,0,,1,4
92,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0213.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0213.JPG,1,RGGL,0,,1,4
93,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0265.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0265.JPG,1,RWBB,0,,1,3
94,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's/IMG_0312.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_28 Dot checkJimmy's,28/01/2022,IMG_0312.JPG,1,RRGB,0,,1,3
95,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check/IMG_0397.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check,29/01/2022,IMG_0397.JPG,1,RBGB,0,,1,3
96,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check/IMG_0419.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check,29/01/2022,IMG_0419.JPG,1,RBGB,0,,1,3
99,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check/IMG_0444.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check,29/01/2022,IMG_0444.JPG,1,RWRR,0,,1,2
97,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check/IMG_0432.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/January_2022/2022_01_29 SB dot check Hutton's chick check,29/01/2022,IMG_0432.JPG,1,RBGW,0,chick,0,
