,SourceFile,Directory,Date,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score
384,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2836.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2836.JPG,1,RRGO,0,,1,6
385,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2839.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2839.JPG,1,RGRB,0,chick,0,
386,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2861.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2861.JPG,1,RGGL,0,,0,
387,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2868.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2868.JPG,1,RGGY,0,chick,0,
388,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2881.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2881.JPG,1,RGGW,0,,0,
389,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2886.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2886.JPG,1,RBBR,0,,1,6
390,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2887.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2887.JPG,1,RGGL,0,,0,
391,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2894.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2894.JPG,1,RGGY,0,chick,0,
392,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2897.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2897.JPG,1,RLBY,1,,0,
393,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2912.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2912.JPG,1,RYLR,0,,1,4
394,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob/IMG_2917.JPG,E:/Dotterel Observations/2022/December/2022_12_11 Dot ob,11/12/2022,IMG_2917.JPG,1,RBOY,0,,0,
397,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_2944.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_2944.JPG,1,RBOO,0,,1,6
398,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_2972.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_2972.JPG,1,RWBY,0,,1,5
399,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_2979.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_2979.JPG,1,00BB,0,CUT LEG,1,4
400,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_2984.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_2984.JPG,1,RBOO,0,,1,6
401,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_2985.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_2985.JPG,1,RBOO,0,,1,6
402,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_2995.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_2995.JPG,1,RBWR,0,,1,6
403,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3036.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3036.JPG,1,RBGB,0,,0,
404,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3041.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3041.JPG,1,RBWR,0,,1,6
405,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3048.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3048.JPG,1,RBGB,0,,1,4
406,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3050.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3050.JPG,1,RBWR,0,,1,6
407,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3061.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3061.JPG,1,RWBB,0,,1,4
408,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3067.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3067.JPG,1,RGGO,0,chick,0,
409,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3116.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3116.JPG,1,RWBG,0,,1,5
410,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3124.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3124.JPG,1,RROB,0,,1,5
411,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3149.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3149.JPG,1,RROB,0,,1,6
412,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3150.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3150.JPG,1,RWLG,0,,1,5
413,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3157.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3157.JPG,1,RWLG,0,,1,5
414,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3170.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3170.JPG,1,RWRR,0,,1,5
415,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3183.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3183.JPG,1,RRGB,0,,1,6
416,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3185.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3185.JPG,1,RWRR,0,,1,5
417,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3190.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3190.JPG,1,RGOB,0,chick,0,
418,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3204.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3204.JPG,1,RGOO,0,chick,0,
419,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3251.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3251.JPG,1,RGRB,0,chick,0,
420,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob/IMG_3259.JPG,E:/Dotterel Observations/2022/December/2022_12_17 Dot part ob,17/12/2022,IMG_3259.JPG,1,RRGO,0,,1,5
421,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3270.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3270.JPG,1,RWBY,0,,0,
422,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3285.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3285.JPG,1,00BB,0,CUT LEG,0,
423,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3300.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3300.JPG,1,RBWR,0,,0,
424,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3323.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3323.JPG,1,RWRR,0,,0,
425,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3331.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3331.JPG,1,RBYG,0,chick,0,
426,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3370.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3370.JPG,1,RWBG,0,,0,
427,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3373.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3373.JPG,1,RWBB,0,,1,3
428,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3397.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3397.JPG,1,RWBG,0,,1,5
429,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3417.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3417.JPG,1,RGGO,0,chick,0,
430,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3435.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3435.JPG,1,RROB,0,,0,
431,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3437.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3437.JPG,1,RWBG,0,,1,5
432,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3444.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3444.JPG,1,RBWR,0,,1,6
433,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3460.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3460.JPG,1,RWLG,0,,1,5
434,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3471.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3471.JPG,1,RWRR,0,,0,
435,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3476.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3476.JPG,1,RGOB,0,chick,0,
436,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3478.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3478.JPG,1,RWLG,0,,1,5
437,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3515.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3515.JPG,1,RRGB,0,,1,6
438,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3519.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3519.JPG,1,RRGO,0,,1,6
439,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3522.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3522.JPG,1,RGOO,0,chick,0,
440,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3536.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3536.JPG,1,RGOB,0,chick,0,
441,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3553.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3553.JPG,1,RRGO,0,,0,
442,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3560.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3560.JPG,1,RBBR,0,,1,6
443,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3562.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3562.JPG,1,RBBR,0,,1,6
444,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3617.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3617.JPG,1,RLBY,1,,1,5
445,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3656.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3656.JPG,1,RLBY,1,,1,5
446,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3657.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3657.JPG,1,RLBY,1,,1,5
447,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3697.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3697.JPG,1,RBBL,0,,1,2
448,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3698.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3698.JPG,1,RBBL,0,,1,2
449,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3700.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3700.JPG,1,RBOY,0,,1,5
450,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3703.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3703.JPG,1,RBOY,0,,1,5
451,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3708.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3708.JPG,1,W000,0,chick,0,
452,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3712.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3712.JPG,1,RBRO,0,,0,
453,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3731.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3731.JPG,1,RROO,0,,1,4
454,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3732.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3732.JPG,1,RROO,0,,1,4
455,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3738.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3738.JPG,1,RRWY,0,,1,5
456,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3746.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3746.JPG,1,RBRO,0,,1,4
457,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3748.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3748.JPG,1,RBRO,0,,1,4
458,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3766.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3766.JPG,1,RRWY,0,,1,5
459,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3771.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3771.JPG,1,RLYY,0,,1,5
460,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3773.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3773.JPG,1,RLYY,0,,1,5
461,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3776.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3776.JPG,1,RBBY,0,,0,
462,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3789.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3789.JPG,1,RRLR,1,,1,6
463,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3803.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3803.JPG,1,RLYL,1,,1,5
464,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob/IMG_3805.JPG,E:/Dotterel Observations/2022/December/2022_12_22 Dot ob,22/12/2022,IMG_3805.JPG,1,RLYL,1,,1,5
465,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3838.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3838.JPG,1,RLBY,1,,0,
466,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3843.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3843.JPG,1,RLBY,1,,0,
467,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3867.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3867.JPG,1,RBBR,0,,1,6
468,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3887.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3887.JPG,1,RBBR,0,,1,6
469,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3939.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3939.JPG,1,RRGO,0,,0,
470,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3943.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3943.JPG,1,RRGB,0,,1,5
471,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3953.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3953.JPG,1,RRGB,0,,1,5
472,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3956.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3956.JPG,1,RGOG,0,chick,0,
473,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3957.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3957.JPG,1,RGOB,0,chick,0,
474,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3974.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3974.JPG,1,RRGB,0,,1,5
475,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_3985.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_3985.JPG,1,RGOO,0,chick,0,
476,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4013.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_4013.JPG,1,RGOB,0,chick,0,
477,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4019.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_4019.JPG,1,RGRB,0,chick,0,
478,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4036.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_4036.JPG,1,RRGO,0,,1,6
479,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun/IMG_4073.JPG,E:/Dotterel Observations/2022/December/2022_12_23 Dots for fun,23/12/2022,IMG_4073.JPG,1,RBBR,0,,1,6
480,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6505.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6505.JPG,1,RBOG,0,,1,3
481,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6542.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6542.JPG,1,RGOG,0,chick,0,
482,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6547.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6547.JPG,1,RRGO,0,,1,4
483,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6554.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6554.JPG,1,RWBL,0,,1,4
484,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6559.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6559.JPG,1,RWBL,0,,1,4
485,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6625.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6625.JPG,1,RBBG,0,,1,5
486,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6642.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6642.JPG,1,RBOB,0,,1,5
487,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6677.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6677.JPG,1,RBLY,1,,1,3
488,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6678.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6678.JPG,1,RBRL,0,,1,4
489,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6683.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6683.JPG,1,RBRL,0,,1,4
490,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6684.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6684.JPG,1,RROY,0,,1,4
491,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6693.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6693.JPG,1,RBRL,0,,1,
492,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6696.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6696.JPG,1,RBLY,1,,1,3
493,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6721.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6721.JPG,1,RROY,0,,1,5
494,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6806.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6806.JPG,1,RBWW,0,,1,3
495,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6808.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6808.JPG,1,RBWW,0,,1,3
496,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6811.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6811.JPG,1,RBOB,0,,0,
497,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6854.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6854.JPG,1,RBRY,0,,1,5
498,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6858.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6858.JPG,1,RBRY,0,,1,5
499,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6869.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6869.JPG,1,YRRR,0,,1,3
500,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6870.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6870.JPG,1,YRRR,0,,1,3
501,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6875.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6875.JPG,1,RBOB,0,,1,4
502,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6881.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6881.JPG,1,RBOB,0,,1,4
503,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6888.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6888.JPG,1,RBRL,0,,1,4
504,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6924.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6924.JPG,1,RBWW,0,Ring comb?,1,4
505,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6926.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6926.JPG,1,RBWW,0,Ring comb?,1,4
506,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6935.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6935.JPG,1,RBBG,0,,1,5
507,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6949.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6949.JPG,1,RBBG,0,,1,5
508,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_6987.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_6987.JPG,1,RROY,0,,1,5
509,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7006.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7006.JPG,1,RBWW,0,Ring comb?,1,4
510,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7083.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7083.JPG,1,RWBL,0,,1,4
511,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7093.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7093.JPG,1,RWLB,0,,1,3
512,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7107.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7107.JPG,1,RYBW,0,,1,3
513,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7108.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7108.JPG,1,RYBW,0,,1,3
514,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7118.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7118.JPG,1,RBOG,0,,1,4
515,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7132.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7132.JPG,1,RRGO,0,,1,4
516,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7133.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7133.JPG,1,RRGO,0,,1,4
517,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob/IMG_7141.JPG,E:/Dotterel Observations/2023/January/2023_01_17 Dot ob,17/01/2023,IMG_7141.JPG,1,RRGO,0,,1,4
